comment,replies,date,user_name,cleaned_comment,sentiment
Indian ke liya yahoo apphai 10000$ jitne ka liya,[],2024-12-04T14:42:35Z,@CartonAt55,Indian ke liya yahoo apphai 10000 jitne ka liya,"[{'label': 'neutral', 'score': 0.9999631643295288}]"
А как это что перевод есть )) видео же американское)))),[],2024-12-04T14:42:19Z,@АлександрОвчаров-ь5ц,А как это что перевод есть видео же американское,"[{'label': 'neutral', 'score': 0.6848804950714111}]"
3 0 ros trop nul Ronaldo,[],2024-12-04T14:41:58Z,@vincentclaes2395,3 0 ros trop nul Ronaldo,"[{'label': 'happiness', 'score': 0.47852739691734314}]"
Collab with virat an indian cricket player he is know as goat of cricket,[],2024-12-04T14:41:39Z,@aryankumargupta1230,Collab with virat an indian cricket player he is know as goat of cricket,"[{'label': 'admiration', 'score': 0.922900915145874}]"
🥰,[],2024-12-04T14:41:15Z,@tuannguyenthanh8742,,"[{'label': 'Neutral', 'score': 1.0}]"
❤❤❤❤❤❤,[],2024-12-04T14:41:05Z,@golukumarvkr,,"[{'label': 'Neutral', 'score': 1.0}]"
Ronaldo❤❤❤❤,[],2024-12-04T14:40:56Z,@WalidMohamd-g6p,Ronaldo,"[{'label': 'love', 'score': 0.6128832697868347}]"
Messi better then ronaldo,[],2024-12-04T14:40:47Z,@caidstenson8965,Messi better then ronaldo,"[{'label': 'neutral', 'score': 0.9999606609344482}]"
❤❤❤❤❤,[],2024-12-04T14:40:43Z,@golukumarvkr,,"[{'label': 'Neutral', 'score': 1.0}]"
😂😂😂😂😂,[],2024-12-04T14:40:32Z,@golukumarvkr,,"[{'label': 'Neutral', 'score': 1.0}]"
Mr. Beast when are you coming to Nigeria to host an event there. We Nigerian will also like to be part of your program.,[],2024-12-04T14:40:32Z,@edunjobiejire1499,Mr Beast when are you coming to Nigeria to host an event there We Nigerian will also like to be part of your program,"[{'label': 'love', 'score': 0.548778772354126}]"
Wasn't MrBeast a Messi fan?,[],2024-12-04T14:40:26Z,@Deba_here,Wasnt MrBeast a Messi fan,"[{'label': 'worry', 'score': 0.7828628420829773}]"
MrBeast ezz😂,[],2024-12-04T14:40:13Z,@WEDGENT_YT,MrBeast ezz,"[{'label': 'neutral', 'score': 0.9990652203559875}]"
"Bangla dubbing plz
Love from Bangladesh 🇧🇩",[],2024-12-04T14:40:07Z,@mdmaruf8185,Bangla dubbing plz Love from Bangladesh,"[{'label': 'love', 'score': 0.7389218807220459}]"
GO JONAAH GOOO,[],2024-12-04T14:40:06Z,@gianluca4744,GO JONAAH GOOO,"[{'label': 'happiness', 'score': 0.9822575449943542}]"
Khalid best shooter,[],2024-12-04T14:39:46Z,@alexdelasallekapubu,Khalid best shooter,"[{'label': 'love', 'score': 0.4637586772441864}]"
🎉🎉🎉,[],2024-12-04T14:39:20Z,@Linagaming99,,"[{'label': 'Neutral', 'score': 1.0}]"
Привет Мистер Бист снимай ролик с меесий но Криш лучший,[],2024-12-04T14:39:08Z,@АйдайНарынбекова-с6ч,Привет Мистер Бист снимай ролик с меесий но Криш лучший,"[{'label': 'neutral', 'score': 0.9855197668075562}]"
Big josh sister @?,[],2024-12-04T14:38:59Z,@mvh010,Big josh sister,"[{'label': 'admiration', 'score': 0.9829578995704651}]"
Suuuuuuuuuuuuu😯😯,[],2024-12-04T14:38:49Z,@Prashant_FF1,Suuuuuuuuuuuuu,"[{'label': 'amusement', 'score': 0.9111496806144714}]"
Best video ever because  Ronaldo are coming 🤾 suuuuuuuu,"[{'username': '@KaranSharma-to4wv', 'comment': 'Yeah 😍', 'date': '2024-12-04T14:38:35Z'}]",2024-12-04T14:38:35Z,@VijayKumar-cq9im,Best video ever because Ronaldo are coming suuuuuuuu,"[{'label': 'love', 'score': 0.9967828989028931}]"
i am waiting,[],2024-12-04T14:38:35Z,@JtJeet-vi5gh,i am waiting,"[{'label': 'neutral', 'score': 0.9970141649246216}]"
عجبا 😂,[],2024-12-04T14:38:35Z,@davinche5283,عجبا,"[{'label': 'neutral', 'score': 0.9998997449874878}]"
Like if you from India 🇮🇳,[],2024-12-04T14:37:27Z,@DancesyncwithRahul,Like if you from India,"[{'label': 'neutral', 'score': 0.9990339279174805}]"
Can i hava a dollar,[],2024-12-04T14:37:26Z,@JoelBlaza-hb1gu,Can i hava a dollar,"[{'label': 'neutral', 'score': 0.995671272277832}]"
Ronaldo se dejó ganar lo dijo el,[],2024-12-04T14:36:19Z,@AgustinDuartegorocito,Ronaldo se dejó ganar lo dijo el,"[{'label': 'neutral', 'score': 0.9999439716339111}]"
Him having gone to the Vegas Grand Prix I was hoping I’d see an f1 driver in this video😔 a karting challenge would have been cool to see,[],2024-12-04T14:35:52Z,@jessediaz6431,Him having gone to the Vegas Grand Prix I was hoping Id see an f1 driver in this video a karting challenge would have been cool to see,"[{'label': 'neutral', 'score': 0.9643033742904663}]"
مستر بيست مفيش 1000000 دولار لي أنا من متابعينك يا مستر 😂😂❤❤,[],2024-12-04T14:35:47Z,@pelalnasser3418,مستر بيست مفيش 1000000 دولار لي أنا من متابعينك يا مستر,"[{'label': 'neutral', 'score': 0.9990168809890747}]"
❤❤,[],2024-12-04T14:35:26Z,@gggagaaghaagggg1081,,"[{'label': 'Neutral', 'score': 1.0}]"
Why was bro cant stop laughing😂,[],2024-12-04T14:35:17Z,@OnlySyadd_15,Why was bro cant stop laughing,"[{'label': 'amusement', 'score': 0.6199709177017212}]"
100 Million views in just 3 days Unbelievable ❤,[],2024-12-04T14:35:14Z,@shiekhusman6814,100 Million views in just 3 days Unbelievable,"[{'label': 'surprise', 'score': 0.9707870483398438}]"
Perhaps Cristiano really has gradually lost his form without hitting the target. But it's okay because he's clearly having fun losing to that guy. Such a legend is the best and supports their opponents,[],2024-12-04T14:35:11Z,@doioioi8444,Perhaps Cristiano really has gradually lost his form without hitting the target But its okay because hes clearly having fun losing to that guy Such a legend is the best and supports their opponents,"[{'label': 'joy', 'score': 0.6950206160545349}]"
CR7 BAN,[],2024-12-04T14:34:53Z,@JONYVai-kv2xz,CR7 BAN,"[{'label': 'disapproval', 'score': 0.9983552098274231}]"
Super,[],2024-12-04T14:34:34Z,@LPRushGameplay,Super,"[{'label': 'neutral', 'score': 0.9992076754570007}]"
O melhor canal do mundo!!!,[],2024-12-04T14:34:07Z,@nd0216,O melhor canal do mundo,"[{'label': 'neutral', 'score': 0.772331953048706}]"
Bro Ronaldo just let him won,[],2024-12-04T14:34:01Z,@chrismartinovits3584,Bro Ronaldo just let him won,"[{'label': 'love', 'score': 0.9513501524925232}]"
Если видио било снято в 2008☠️,[],2024-12-04T14:33:49Z,@МаркКабошюс-ч6й,Если видио било снято в 2008,"[{'label': 'neutral', 'score': 0.9876197576522827}]"
Awesome,[],2024-12-04T14:33:28Z,@MdRahman-m2i2o,Awesome,"[{'label': 'admiration', 'score': 0.9998420476913452}]"
Ronaldo à fait exprès de le laisser gagner,[],2024-12-04T14:33:15Z,@noaholirez4614,Ronaldo à fait exprès de le laisser gagner,"[{'label': 'neutral', 'score': 0.9944215416908264}]"
ADA CRISTIANO RONALDO.😍 AKU SANGAT MENGIDOLAKAN NYA❤ SALAM DARI INDONESIA😎👍👍👍👍👍👍👍,[],2024-12-04T14:32:44Z,@pulauwayangadventure,ADA CRISTIANO RONALDO AKU SANGAT MENGIDOLAKAN NYA SALAM DARI INDONESIA,"[{'label': 'neutral', 'score': 0.9996253252029419}]"
Make German Sound on 20:20-2030😂,[],2024-12-04T14:32:12Z,@ThorstenHeine-p4c,Make German Sound on 20202030,"[{'label': 'happiness', 'score': 0.9997532963752747}]"
Mybe you are good and happy ❤,[],2024-12-04T14:32:05Z,@RehmaBatool-od4or,Mybe you are good and happy,"[{'label': 'love', 'score': 0.9993281364440918}]"
Make German Sound on 20:20-2030,[],2024-12-04T14:31:58Z,@ThorstenHeine-p4c,Make German Sound on 20202030,"[{'label': 'happiness', 'score': 0.9997532963752747}]"
Messi❤,[],2024-12-04T14:31:46Z,@Juambatitooo,Messi,"[{'label': 'neutral', 'score': 0.997452437877655}]"
Hello hi how are u sir,[],2024-12-04T14:31:15Z,@RehmaBatool-od4or,Hello hi how are u sir,"[{'label': 'neutral', 'score': 0.9999135732650757}]"
I subscribe to your canle today,[],2024-12-04T14:30:54Z,@RehmaBatool-od4or,I subscribe to your canle today,"[{'label': 'approval', 'score': 0.9921191930770874}]"
"Ooga, Booga",[],2024-12-04T14:30:37Z,@gaskin77,Ooga Booga,"[{'label': 'neutral', 'score': 0.9998829364776611}]"
What a dope video,[],2024-12-04T14:30:31Z,@Thussso,What a dope video,"[{'label': 'admiration', 'score': 0.999909520149231}]"
They have to do messi now,[],2024-12-04T14:30:06Z,@Duckster7,They have to do messi now,"[{'label': 'neutral', 'score': 0.9987418055534363}]"
EgorSkred,[],2024-12-04T14:29:53Z,@ИбрагимоваЛейла-в2щ,EgorSkred,"[{'label': 'neutral', 'score': 0.9960682392120361}]"
Patt se headshot,[],2024-12-04T14:29:53Z,@MashupSongs007,Patt se headshot,"[{'label': 'neutral', 'score': 0.7298771739006042}]"
"new shorts uploaded 😢😢😢
help and ❤❤❤❤ more 😢😢😢😢",[],2024-12-04T14:29:49Z,@PK_X_EDITS,new shorts uploaded help and more,"[{'label': 'neutral', 'score': 0.9998400211334229}]"
Asalamualykum dear sir,[],2024-12-04T14:29:45Z,@RehmaBatool-od4or,Asalamualykum dear sir,"[{'label': 'love', 'score': 0.8727240562438965}]"
"Hi bro , you should also visit PAKISTAN. who want visit of Mr Beast in Pakistan. Like this.",[],2024-12-04T14:29:32Z,@mahmoodhussain8407,Hi bro you should also visit PAKISTAN who want visit of Mr Beast in Pakistan Like this,"[{'label': 'caring', 'score': 0.5682012438774109}]"
Khalit futura promesa,[],2024-12-04T14:29:02Z,@x-Varo,Khalit futura promesa,"[{'label': 'empty', 'score': 0.8507166504859924}]"
Ronaldo was taking easy,[],2024-12-04T14:28:46Z,@SumaiyaPandor-c6v,Ronaldo was taking easy,"[{'label': 'neutral', 'score': 0.9995251893997192}]"
Love from INDIA brother ❤,[],2024-12-04T14:28:38Z,@escoboyz777,Love from INDIA brother,"[{'label': 'love', 'score': 0.9934102892875671}]"
Mujhe apni vidio ma la lo,[],2024-12-04T14:28:36Z,@villager_life.,Mujhe apni vidio ma la lo,"[{'label': 'neutral', 'score': 0.9993684887886047}]"
Only a two time pga major champion dudes tued with jon daley,[],2024-12-04T14:28:31Z,@WesKentner,Only a two time pga major champion dudes tued with jon daley,"[{'label': 'neutral', 'score': 0.9751093983650208}]"
Legendary collab😊❤,[],2024-12-04T14:28:06Z,@Арсений-о6ж7ъ,Legendary collab,"[{'label': 'neutral', 'score': 0.9994163513183594}]"
R7,[],2024-12-04T14:28:02Z,@FunnyAnimals-de6cs,R7,"[{'label': 'amusement', 'score': 0.6012365221977234}]"
This video is about I’m better than you 😂,[],2024-12-04T14:27:58Z,@pastorsyoutube2124,This video is about Im better than you,"[{'label': 'neutral', 'score': 0.9999223947525024}]"
Does the state deduct taxes from the money won in games of chance?,[],2024-12-04T14:26:39Z,@numycpr,Does the state deduct taxes from the money won in games of chance,"[{'label': 'neutral', 'score': 0.9996495246887207}]"
Big fan sir❤,[],2024-12-04T14:26:36Z,@2minuteaarti74,Big fan sir,"[{'label': 'admiration', 'score': 0.9978942275047302}]"
Süüüüüüü7,[],2024-12-04T14:26:35Z,@Samet-s5q9d,Süüüüüüü7,"[{'label': 'amusement', 'score': 0.9676504135131836}]"
0:56,[],2024-12-04T14:26:34Z,@HendrikoCoco,056,"[{'label': 'approval', 'score': 0.8810535669326782}]"
Big fan sir❤,[],2024-12-04T14:26:24Z,@2minuteaarti74,Big fan sir,"[{'label': 'admiration', 'score': 0.9978942275047302}]"
Invite mee indonesia 🇮🇩🇮🇩🇮🇩🔥🔥🔥🔥,[],2024-12-04T14:26:21Z,@HendrikoCoco,Invite mee indonesia,"[{'label': 'neutral', 'score': 0.9659748673439026}]"
Big fan sir❤,[],2024-12-04T14:26:15Z,@2minuteaarti74,Big fan sir,"[{'label': 'admiration', 'score': 0.9978942275047302}]"
😅😮😢🎉😂❤,[],2024-12-04T14:26:10Z,@BuntitaNimma,,"[{'label': 'Neutral', 'score': 1.0}]"
Big fan sir❤,[],2024-12-04T14:26:06Z,@2minuteaarti74,Big fan sir,"[{'label': 'admiration', 'score': 0.9978942275047302}]"
Big fan sir❤,[],2024-12-04T14:25:55Z,@2minuteaarti74,Big fan sir,"[{'label': 'admiration', 'score': 0.9978942275047302}]"
Big fan sir❤,[],2024-12-04T14:25:46Z,@2minuteaarti74,Big fan sir,"[{'label': 'admiration', 'score': 0.9978942275047302}]"
Boommmm😂🎉,[],2024-12-04T14:25:47Z,@ChinemeremJoanAgah,Boommmm,"[{'label': 'neutral', 'score': 0.914268970489502}]"
Big fan sir,[],2024-12-04T14:25:34Z,@2minuteaarti74,Big fan sir,"[{'label': 'admiration', 'score': 0.9978942275047302}]"
Siuuu❤,[],2024-12-04T14:25:09Z,@minatouzumaki7033,Siuuu,"[{'label': 'amusement', 'score': 0.7085594534873962}]"
I love you Cristiano Ronaldo,[],2024-12-04T14:24:55Z,@Samet-s5q9d,I love you Cristiano Ronaldo,"[{'label': 'love', 'score': 0.9998520612716675}]"
siuuuuuu❤❤❤,[],2024-12-04T14:24:44Z,@lofi143song,siuuuuuu,"[{'label': 'amusement', 'score': 0.9714420437812805}]"
Might be one of his new viewed videos,[],2024-12-04T14:24:32Z,@GamingBeastsOP,Might be one of his new viewed videos,"[{'label': 'neutral', 'score': 0.9999552965164185}]"
Hello,[],2024-12-04T14:24:19Z,@AbhishekMainpuri6398,Hello,"[{'label': 'neutral', 'score': 0.9998063445091248}]"
4:09 bruh,[],2024-12-04T14:24:19Z,@Aleshe8,409 bruh,"[{'label': 'neutral', 'score': 0.9318525791168213}]"
"Love you Mr beast I'm new subscriber please give me one iPhone 16 please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please
                  💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖",[],2024-12-04T14:24:11Z,@MRA-g5w,Love you Mr beast Im new subscriber please give me one iPhone 16 please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please,"[{'label': 'neutral', 'score': 0.8229524493217468}]"
I want to eat feastable chocolate pls😢❤,[],2024-12-04T14:23:45Z,@2minuteaarti74,I want to eat feastable chocolate pls,"[{'label': 'neutral', 'score': 0.6938337087631226}]"
"Hi Mrbeast  I've been 
subscribed since 50 million",[],2024-12-04T14:23:41Z,@masterizz,Hi Mrbeast Ive been subscribed since 50 million,"[{'label': 'neutral', 'score': 0.9987892508506775}]"
I want to eat feastable chocolate pls😢😂,[],2024-12-04T14:23:30Z,@2minuteaarti74,I want to eat feastable chocolate pls,"[{'label': 'neutral', 'score': 0.6938337087631226}]"
"I'm From in VietNam. 
Hello bro ❤❤",[],2024-12-04T14:23:19Z,@vanhoaivlog3079,Im From in VietNam Hello bro,"[{'label': 'neutral', 'score': 0.9983648657798767}]"
Mr beast please visit pakistan.....😍,[],2024-12-04T14:23:15Z,@shaheerworld9278,Mr beast please visit pakistan,"[{'label': 'neutral', 'score': 0.9972700476646423}]"
"Brother visit Bangladesh,you can enjoy the beauty of rural nature  ❤❤",[],2024-12-04T14:23:14Z,@ShShamim-lk3om,Brother visit Bangladeshyou can enjoy the beauty of rural nature,"[{'label': 'recreation', 'score': 0.8409461975097656}]"
Your content is very good Jimmy.🎉,[],2024-12-04T14:23:12Z,@RaffOyy,Your content is very good Jimmy,"[{'label': 'admiration', 'score': 0.9997033476829529}]"
Fastest vs fattest,[],2024-12-04T14:23:05Z,@Aleshe8,Fastest vs fattest,"[{'label': 'neutral', 'score': 0.9999550580978394}]"
MrBeast plzzzzz give a gift🙏🙏,[],2024-12-04T14:23:03Z,@shorifhossain6466,MrBeast plzzzzz give a gift,"[{'label': 'surprise', 'score': 0.9991629123687744}]"
Será que Ronaldo lo dejo ganar 😅?,[],2024-12-04T14:22:56Z,@javiervelez1128,Será que Ronaldo lo dejo ganar,"[{'label': 'neutral', 'score': 0.9997461438179016}]"
Waow Ronoldo❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,[],2024-12-04T14:22:44Z,@shalawgermany5670,Waow Ronoldo,"[{'label': 'happiness', 'score': 0.9282470941543579}]"
Berkcan güven>ms beast,[],2024-12-04T14:22:32Z,@keremaykon3484,Berkcan güvenms beast,"[{'label': 'empty', 'score': 0.8241939544677734}]"
Mrbeast yo siempre quise estar en tus vídeos  😢❤❤❤❤❤❤❤❤❤❤❤,[],2024-12-04T14:22:05Z,@angelamatias6145,Mrbeast yo siempre quise estar en tus vídeos,"[{'label': 'neutral', 'score': 0.998607337474823}]"
ロナウド優しいな,[],2024-12-04T14:21:52Z,@tsukasan0253,ロナウド優しいな,"[{'label': 'neutral', 'score': 0.9996393918991089}]"
Waow Ronaldo,[],2024-12-04T14:21:43Z,@shalawgermany5670,Waow Ronaldo,"[{'label': 'love', 'score': 0.961928129196167}]"
W Ronaldo❤❤❤❤,[],2024-12-04T14:21:31Z,@YusufAkgul-z4q,W Ronaldo,"[{'label': 'love', 'score': 0.8721708655357361}]"
Ronaldo,[],2024-12-04T14:20:52Z,@ayeshakhalid1,Ronaldo,"[{'label': 'love', 'score': 0.6128832697868347}]"
Love u brother @mrbeast,[],2024-12-04T14:20:34Z,@rock00192,Love u brother mrbeast,"[{'label': 'love', 'score': 0.9998468160629272}]"
want to eat feastable chocolate pls😢,[],2024-12-04T14:19:32Z,@2minuteaarti74,want to eat feastable chocolate pls,"[{'label': 'enthusiasm', 'score': 0.9930347204208374}]"
love ❤❤❤,[],2024-12-04T14:19:24Z,@OMIMI0808,love,"[{'label': 'gratitude', 'score': 0.9898855686187744}]"
want to eat feastable chocolate pls😢,[],2024-12-04T14:19:23Z,@2minuteaarti74,want to eat feastable chocolate pls,"[{'label': 'enthusiasm', 'score': 0.9930347204208374}]"
want to eat feastable chocolate pls😢,[],2024-12-04T14:19:11Z,@2minuteaarti74,want to eat feastable chocolate pls,"[{'label': 'enthusiasm', 'score': 0.9930347204208374}]"
Abonné vous les gars pour le donner de la force pour le 19 décembre,[],2024-12-04T14:18:59Z,@David-j2s5r,Abonné vous les gars pour le donner de la force pour le 19 décembre,"[{'label': 'neutral', 'score': 0.9897291660308838}]"
Ronaldo oynamayı bilmiyor diyenler 👇,[],2024-12-04T14:18:50Z,@SemraBaltaci-w6f,Ronaldo oynamayı bilmiyor diyenler,"[{'label': 'neutral', 'score': 0.9978941082954407}]"
I want to eat feastable chocolate pls😢,[],2024-12-04T14:18:47Z,@2minuteaarti74,I want to eat feastable chocolate pls,"[{'label': 'neutral', 'score': 0.6938337087631226}]"
